RetId,RetName,Score,MultipleScoreMethod,No_Premises,Prem*Score,Scraped?
13076511,Bromsgrove Motor Factors,1,Retailer,0,0,
13076519,Mole Valley Farmers,22.9158359,Retailer,0,0,
13076524,Browns Family Jewellers,3.323619186,Retailer,0,0,
13076556,Cadwaladers,1,Catering,0,0,
13076559,Colour Centre,5.77875214,Retailer,0,0,
13076624,Briggs Shoes,1,Retailer,0,0,
13076635,SAS Autoparts,1,Retailer,0,0,
13076653,Chester Barrie,5.083157595,Retailer,0,0,
13076655,Damsel In A Dress,1,Retailer,0,0,
13076663,Evans Pharmacy,1,Retailer,0,0,
13076674,Williams & Co,2.403764427,Retailer,0,0,
13076676,Delightful Desserts,1,Footfall,0,0,
13076765,Dinny Hall,3.323619186,Retailer,0,0,
13076771,Diptyque,2.735102331,Retailer,0,0,
13076773,Everards of Leicestershire,1,Catering,0,0,
13076778,Dirty Bones,3,Catering,0,0,
13076779,Ever So Sensible Restaurants,1,Catering,0,0,
13076786,Evapo,1,Footfall,0,0,
13076788,Donnington Brewery,1,Catering,0,0,
13076790,Essential Jewellery,3.323619186,Retailer,0,0,
13081386,O'Brien's Pharmacy,1,Retailer,0,0,
13081450,McKeevers Chemists,1,Retailer,0,0,
13081452,The Hub Pharmacy,1,Retailer,0,0,
13081481,Workshop Coffee Co.,2,Catering,0,0,
13081486,The Shake Lab,1.5,Catering,0,0,
13081488,World of Water,3.468322534,Retailer,0,0,
13081617,Tile & Stone Gallery,3.571860442,Retailer,0,0,
13081655,Victoria Inns,1,Catering,0,0,
13081658,Framptons,2,Catering,0,0,
13081659,Watchfinder & Co.,1,Retailer,0,0,
13083215,Charles Fish,3.323619186,Retailer,0,0,
13084050,Quickco,1,Retailer,0,0,
13084054,Checkpoint Autostores,1,Retailer,0,0,
13084218,Jaguar Parts Centre,1,Retailer,0,0,
13085697,Spice Hut,1,Catering,0,0,
13085700,Alauddin Sweets,1,Retailer,0,0,
13085794,American Vintage,7.04679296,Retailer,0,0,
13085819,Caravane,1,Retailer,0,0,
13085821,Rains,1,Retailer,0,0,
13085850,Deciem,2.735102331,Retailer,0,0,
13086005,Press Coffee & Co,2,Catering,0,0,
13086017,Ahi Poke,2,Catering,0,0,
13086257,The Athenian,2,Catering,0,0,
13086285,Smoky Boys BBQ and Grill Haus,1,Catering,0,0,
13086307,Thai Express,1,Catering,0,0,
13086317,Wolf Italian Street Food,2,Catering,0,0,
13086740,U.S.A. Fried Chicken,1,Catering,0,0,
13086889,VQ,1.5,Catering,0,0,
13086982,VPZ,1,Footfall,0,0,
13087851,Valero Lounge,1,Catering,0,0,
13090030,Silvarious,3.323619186,Retailer,0,0,
13090032,Selekt Chicken,0.5,Catering,0,0,
13090038,Estabulo,2.5,Catering,0,0,
13090192,Geek Retreat,8.212811997,Retailer,0,0,
13090695,Huckleberry Chicken,1,Catering,0,0,
13090742,Moti,1,Retailer,0,0,
13090744,My Cookie Dough,1,Retailer,0,0,
13094883,Chicken & Grill Pubs,1,Catering,0,0,
13095139,Cats Protection Adoption Centre,5.288974884,Retailer,0,0,
13095143,Artique Galleries,1,Retailer,0,0,
13095146,ba&sh,1,Retailer,0,0,
13095252,Bridal Reloved,7.438321786,Retailer,0,0,
13096018,EL&N London,3,Catering,0,0,
13096432,Hard Rock Rock Shop,4.666234256,Retailer,0,0,
13097405,Boulangerie Jade,2,Catering,0,0,
13097589,Bromborough Paints,5.77875214,Retailer,0,0,
13097963,Chaiiwala,1,Catering,0,0,
13098260,Clifton Trade Bathrooms,1,Retailer,0,0,
13099567,Foundry Project,2,Catering,0,0,
13099840,eCloud,1,Footfall,0,0,
13099903,Collingwood Batchellor,5.787108977,Retailer,0,0,
13101483,eat4less,1,Catering,0,0,
13101553,Three Joes,2,Catering,0,0,
13104958,Reed In Partnership,1,Footfall,0,0,
13105021,Zan Fish,1,Catering,0,0,
13107117,Frankster's,1,Catering,0,0,
13112673,Bradfords Kitchens & Bathrooms,1,Retailer,0,0,
13112927,Eurodec,1,Retailer,0,0,
13113088,Sydenhams Kitchens & Bathrooms,1,Retailer,0,0,
13113840,HARIBO,1,Retailer,0,0,
13114594,Tony 2 Go,1,Catering,0,0,
13118184,N&C Tiles & Bathrooms,3.571860442,Retailer,0,0,
13120708,InMotion,2.245228249,Retailer,0,0,
13122646,Richard Mille,1,Retailer,0,0,
13128805,Birkenstock,1,Retailer,0,0,
13130268,Car Parts & Accessories,1,Retailer,0,0,
13132153,One Below,1,Retailer,0,0,
13134044,B&M Express,1,Footfall,0,0,
13134992,Avicenna Pharmacy,1,Retailer,0,0,
13134999,Hollowood Chemists,1,Retailer,0,0,
13135064,Pearl Chemist Group,1,Retailer,0,0,
13135214,Alphega Pharmacy,1,Retailer,0,0,
13135238,Pill Box Chemists,1,Retailer,0,0,
13135243,Chalice Pharmacies,1,Retailer,0,0,
13135297,Geloo Brothers,1,Retailer,0,0,
13135300,Corrys Chemists,1,Retailer,0,0,
13135343,Wilsons Pharmacy,1,Retailer,0,0,
13135415,Badham Pharmacy,1,Retailer,0,0,
13135591,Pharmacy Plus,1,Retailer,0,0,
13135618,Sheppards Pharmacy,1,Retailer,0,0,
13135625,Jade Pharmacy,1,Retailer,0,0,
13135681,James Cubbin & Sons,1,Retailer,0,0,
13135683,Sutherland's Pharmacy,1,Retailer,0,0,
13135973,Penmans Pharmacy,1,Retailer,0,0,
13136073,M&D Green,1,Retailer,0,0,
13136082,Right Medicine Pharmacy,1,Retailer,0,0,
13136092,J Docter Pharmacy,1,Retailer,0,0,
13136356,McGills Pharmacies,1,Retailer,0,0,
13136476,McKenzies Pharmacy,1,Retailer,0,0,
13136498,Pearn's Pharmacies,1,Retailer,0,0,
13136500,Fairmans Pharmacy,1,Retailer,0,0,
13136503,E-Nova Healthcare Group,1,Retailer,0,0,
13136507,Dickson Chemist,1,Retailer,0,0,
13136510,Bowness Pharmacy,1,Retailer,0,0,
13136856,Hyperchem Group,1,Retailer,0,0,
13136975,Morphe,2.735102331,Retailer,0,0,
13136978,BadRhino,1,Retailer,0,0,
13137025,BT,1,Retailer,0,0,
13137623,St. David's Hospice Shop,1,Footfall,0,0,
13142707,Rockc Jewellers,3.323619186,Retailer,0,0,
13145501,Tesco Pharmacy,1,Retailer,0,0,
13148662,Garden Buildings Centre,1,Retailer,0,0,
13148679,Westminster Stone,1,Retailer,0,0,
13148695,Optiplan Kitchens,1,Retailer,0,0,
13148703,Skinners Sheds,1,Retailer,0,0,
13149022,Caulders,3.468322534,Retailer,0,0,
13149045,Longacres Garden Centre,3.468322534,Retailer,0,0,
13152514,G-Star Raw Outlet,1,Retailer,0,0,
13155967,Ernest Doe,3.468322534,Retailer,0,0,
13156778,Mill Autoquip,1,Retailer,0,0,
13157627,Dee Dee's Family Cafe,1,Footfall,0,0,
13160979,Parkers Motor Services Ltd,1,Retailer,0,0,
13161244,Vype,1,Footfall,0,0,
13162879,Superdrug Pharmacy,1,Retailer,0,0,
13164865,Salon Services,2.735102331,Retailer,0,0,
13166350,Oak Furniture Clearance,1,Retailer,0,0,
13166435,Magnet Trade,1,Retailer,0,0,
13166620,Honey Pharmacy,1,Retailer,0,0,
13166716,Evans Pharmacy Wales,1,Retailer,0,0,
13169702,KeyStore More,1,Footfall,0,0,
13169703,KeyStore Express,1,Footfall,0,0,
13173755,Uniform4Kids,2.065222326,Retailer,0,0,
13179593,Buildbase Showroom,1,Retailer,0,0,
13180951,Herbs & Acupuncture,1,Retailer,0,0,
30000002,Designers Guild,1,Retailer,0,0,
30000003,Bernard Thorp & Co,1,Retailer,0,0,
30000014,On Your Bike,3.43,Retailer,0,0,
30000017,Guest & Phillips,5.589638919,Retailer,0,0,
30000021,Bodas,3.067448783,Retailer,0,0,
30000022,Bookends,2.970440833,Retailer,0,0,
30000026,French Eye,3.08,Retailer,0,0,
30000031,Morgan,5.445329093,Retailer,0,0,
30000039,A.P.C. & Vanessa Ward,4.234166469,Retailer,0,0,
30000040,American Classics,7.04679296,Retailer,0,0,
30000041,Amrapali,5.589638919,Retailer,0,0,
30000043,Azagury,3.79044859,Retailer,0,0,
30000047,Butler & Wilson,4.234166469,Retailer,0,0,
30000048,Canali,3.08,Retailer,0,0,
30000049,Card Warehouse,3.50788548,Retailer,0,0,
30000050,Caroline Castigliano,3,Retailer,0,0,
30000052,Creature Comforts,3,Retailer,0,0,
30000053,Cyclecare Kensington,3.43,Retailer,0,0,
30000054,Cyclopedia,3.43,Retailer,0,0,
30000056,Devernois,3.79044859,Retailer,0,0,
30000059,Emma Hope,5.135411998,Retailer,0,0,
30000060,Emmett London,3.08,Retailer,0,0,
30000061,Exit Shoes,5.135411998,Retailer,0,0,
30000062,Fat Willys Surf Shack,7.04679296,Retailer,0,0,
30000063,Favourbrook,7.04679296,Retailer,0,0,
30000064,Franchetti Bond,5.135411998,Retailer,0,0,
30000065,Fresh,4.595365072,Retailer,0,0,
30000069,Hamilton & Inches,5.589638919,Retailer,0,0,
30000072,Hector Russell,7.04679296,Retailer,0,0,
30000073,House Of Gifts,3,Retailer,0,0,
30000074,Jane Churchill,1,Retailer,0,0,
30000075,Jeffery West,5.135411998,Retailer,0,0,
30000076,John Lobb,5.135411998,Retailer,0,0,
30000077,John Smedley,3.09,Retailer,0,0,
30000078,Just Kitchens,1,Retailer,0,0,
30000079,Kabiri,5.589638919,Retailer,0,0,
30000081,Kitchen Range The Cookshop,1,Retailer,0,0,
30000082,Lambretta Clothing,3.084499866,Retailer,0,0,
30000083,Linley,1,Retailer,0,0,
30000085,Lowndes,3.08,Retailer,0,0,
30000090,MK One,7.04679296,Retailer,0,0,
30000091,Mufti,1,Retailer,0,0,
30000092,Nanos,5.64869968,Retailer,0,0,
30000094,Oldrids,25.7146923,Retailer,0,0,
30000095,Ormonde Jayne,4.595365072,Retailer,0,0,
30000096,Ortigia,4.595365072,Retailer,0,0,
30000098,Parfums De Nicolai,4.595365072,Retailer,0,0,
30000099,Pearsons Department Store,20,Retailer,0,0,
30000100,Pickett,4.234166469,Retailer,0,0,
30000102,Purple Bone,3,Retailer,0,0,
30000107,Rip Curl,3.43358118,Retailer,0,0,
30000108,Rococo Chocolates,2.273805912,Retailer,0,0,
30000109,Rokit,7.04679296,Retailer,0,0,
30000110,Roxy,3.79044859,Retailer,0,0,
30000111,Rupert Sanderson,5.135411998,Retailer,0,0,
30000113,Solo Uomo,3.08,Retailer,0,0,
30000114,Stanfords,2.97,Retailer,0,0,
30000116,Suits Plus,3.08,Retailer,0,0,
30000117,Sukie's Shoes,5.135411998,Retailer,0,0,
30000118,Tissot,3.32,Retailer,0,0,
30000120,Turnbull & Asser,3.08,Retailer,0,0,
30000122,Vogue Diamond,5.589638919,Retailer,0,0,
30000123,Warwicks,3.08,Retailer,0,0,
30000124,William Curley,2.273805912,Retailer,0,0,
30000126,Zucci,7.04679296,Retailer,0,0,
30000127,Albam,3.08,Retailer,0,0,
30000128,Hampstead Bazaar,3.79044859,Retailer,0,0,
30000129,Harvie & Hudson,3.08,Retailer,0,0,
30000131,London Graphic Centre,2.937772042,Retailer,0,0,
30000132,TFNC,3.79044859,Retailer,0,0,
30000135,Igloo,5.64869968,Retailer,0,0,
30000138,David Deyong,4.234166469,Retailer,0,0,
30000139,Elliot Rhodes,4.234166469,Retailer,0,0,
30000140,Heidi Klein,7.04679296,Retailer,0,0,
30000142,Suzanne Neville,3.79044859,Retailer,0,0,
30000143,Tabio,4.234166469,Retailer,0,0,
30000144,Wroes,20,Retailer,0,0,
30000145,Townrow,20,Retailer,0,0,
30000146,Jenny Packham,3.79044859,Retailer,0,0,
30000147,Harrods (Knightsbridge),841.1343653,Retailer,0,0,
30000148,Liberty & Co,130.1267691,Retailer,0,0,
30000149,Morleys,25.75279755,Retailer,0,0,
30000150,Daniel,15.39568726,Retailer,0,0,
30000151,Barkers,34.70672166,Retailer,0,0,
30000152,Camp Hopson,20.48479927,Retailer,0,0,
30000154,Atkinsons,24.41534871,Retailer,0,0,
30000155,Goulds,10.440871,Retailer,0,0,
30000156,Austins,22.38834648,Retailer,0,0,
30000157,Browns,20,Retailer,0,0,
30000162,Fields of Sidmouth,20,Retailer,0,0,
30000163,G Rutherford & Co,20,Retailer,0,0,
30000165,Boswells & Clo,20,Retailer,0,0,
30000166,Rossiters Of Bath,20,Retailer,0,0,
30000167,Kingstone,20,Retailer,0,0,
30000168,Bennetts,20,Retailer,0,0,
30000169,Wildings,20,Retailer,0,0,
30000172,Hancock & Wood,20,Retailer,0,0,
30000174,Bratt & Evans,20,Retailer,0,0,
30000175,Hills Department Store,20,Retailer,0,0,
30000176,Harveys Of Halifax,20,Retailer,0,0,
30000177,Walker & Ling,20,Retailer,0,0,
30000179,Eve & Ranshaw,20,Retailer,0,0,
30000181,Elliotts,20,Retailer,0,0,
30000183,Robertson's,20,Retailer,0,0,
30000184,Elys of Wimbledon,20,Retailer,0,0,
30000185,Hatchers,20,Retailer,0,0,
30000188,Banburys,20,Retailer,0,0,
30000189,Elphicks Department Store,20,Retailer,0,0,
30000190,Roomes Fashion & Home,20,Retailer,0,0,
30000192,Moores,20,Retailer,0,0,
30000195,Houstons,20,Retailer,0,0,
30000197,Vaughan & Lester,20,Retailer,0,0,
30000200,Willow Wood Department Store,20,Retailer,0,0,
30000206,Peters Department Store,20,Retailer,0,0,
30000207,Armstrong Mills,20,Retailer,0,0,
30000209,Barnbury,20,Retailer,0,0,
30000211,OD's,20,Retailer,0,0,
30000213,Fortnum & Mason (Piccadily),71.32695639,Retailer,0,0,
30000220,Seraphine,6.359999999,Retailer,0,0,
30000221,Hollywood,5,Leisure,0,0,
30000222,IMC,5,Leisure,0,0,
30000224,Kino,5,Leisure,0,0,
30000225,Movie House,5,Leisure,0,0,
30000226,Northern Morris Cinemas,5,Leisure,0,0,
30000228,Parkway Cinemas,5,Leisure,0,0,
30000229,Picturedrome,5,Leisure,0,0,
30000230,Savoy Cinemas,5,Leisure,0,0,
30000231,Silver Screen,5,Leisure,0,0,
30000232,West Coast Cinemas,5,Leisure,0,0,
30000233,WTW Cinemas,5,Leisure,0,0,
30000235,UK Superbowl,4,Leisure,0,0,
30000244,420 SKATESTORE,3.43358118,Retailer,0,0,
30000245,Fortnum & Mason (St Pancras),12.57924369,Retailer,0,0,
30000247,O'Neills Irish International Sports Co. Ltd,4.463910765,Retailer,0,0,
30000256,Nicholls Department Store,20,Retailer,0,0,
30000257,Barsleys,20,Retailer,0,0,
30000258,Dixons Department Store,20,Retailer,0,0,
30000259,Jarvis Brothers,20,Retailer,0,0,
30000261,John Sanders,20,Retailer,0,0,
30000262,Stringers,20,Retailer,0,0,
30000263,George Donalds,20,Retailer,0,0,
30000264,Lady Jane Department Store,20,Retailer,0,0,
30000265,The Loft,20,Retailer,0,0,
30000266,Bakers & Larners,20,Retailer,0,0,
30000267,Barbours,20,Retailer,0,0,
30000268,Labels Outlet Shopping,20,Retailer,0,0,
30000270,Martell's,20,Retailer,0,0,
30000271,Rejects,20,Retailer,0,0,
30000272,Sandersons Boutique Store,20,Retailer,0,0,
30000273,Trinity House,20,Retailer,0,0,
30000276,Apples & Berries,3.628380841,Retailer,0,0,
30000278,Carolina Lemke,4.234166469,Retailer,0,0,
30000279,John Varvatos,5.36841264,Retailer,0,0,
30000282,Suit Supply,3.192077254,Retailer,0,0,
30000292,Holland Cooper,3.212430616,Retailer,0,0,
40000001,ASDA [3-20k sqft],6.212100538,Grocery,0,0,
40000002,ASDA [20-30k sqft],21.45457986,Grocery,0,0,
40000003,ASDA [30-40k sqft],31.43362891,Grocery,0,0,
40000004,ASDA [40-50k sqft],39.33538733,Grocery,0,0,
40000005,ASDA [50-60k sqft],43.55231124,Grocery,0,0,
40000006,ASDA [60-70k sqft],48.43422517,Grocery,0,0,
40000007,ASDA [70k sqft +],59.25191251,Grocery,0,0,
40000008,MORRISONS [3-20k sqft],4.575276447,Grocery,0,0,
40000009,MORRISONS [20-30k sqft],11.51840375,Grocery,0,0,
40000010,MORRISONS [30-40k sqft],16.57161052,Grocery,0,0,
40000011,MORRISONS [40-50k sqft],20.64782247,Grocery,0,0,
40000012,MORRISONS [50-60k sqft],26.0097352,Grocery,0,0,
40000013,MORRISONS [60-70k sqft],30.52141789,Grocery,0,0,
40000014,MORRISONS [70k sqft +],36.3457212,Grocery,0,0,
40000015,SAINSBURY'S [3-20k sqft],4.531265286,Grocery,0,0,
40000016,SAINSBURY'S [20-30k sqft],13.92099998,Grocery,0,0,
40000017,SAINSBURY'S [30-40k sqft],20.11993941,Grocery,0,0,
40000018,SAINSBURY'S [40-50k sqft],26.67128498,Grocery,0,0,
40000019,SAINSBURY'S [50-60k sqft],31.77234799,Grocery,0,0,
40000020,SAINSBURY'S [60-70k sqft],39.06170583,Grocery,0,0,
40000021,SAINSBURY'S [70k sqft +],47.25442086,Grocery,0,0,
40000022,TESCO EXTRA [3-40k sqft],24.16429843,Grocery,0,0,
40000023,TESCO EXTRA [40-50k sqft],35.48778954,Grocery,0,0,
40000024,TESCO EXTRA [50-60k sqft],43.80574445,Grocery,0,0,
40000025,TESCO EXTRA [60-70k sqft],52.8476046,Grocery,0,0,
40000026,TESCO EXTRA [70k sqft +],66.95909129,Grocery,0,0,
40000027,TESCO [3-20k sqft],6.402567033,Grocery,0,0,
40000028,TESCO [20-30k sqft],18.70514169,Grocery,0,0,
40000029,TESCO [30-40k sqft],27.25354147,Grocery,0,0,
40000030,TESCO [40-50k sqft],35.02303869,Grocery,0,0,
40000031,TESCO [50-60k sqft],41.3990771,Grocery,0,0,
40000033,TESCO [70k sqft +],51.653552,Grocery,0,0,
40000034,WAITROSE [3-20k sqft],5.166464959,Grocery,0,0,
40000035,WAITROSE [20-30k sqft],12.33601749,Grocery,0,0,
40000036,WAITROSE [30k sqft +],20.02713427,Grocery,0,0,
40000037,Aldi (>3k sqft),3,Grocery,0,0,
40000038,Lidl (>3k sqft),3,Grocery,0,0,
50000014,Envy,1,Retailer,0,0,
50000067,Crystal Clean,,,9,0,
50000073,Ticketmaster,,,4,0,
50000091,Boston Barber,,,10,0,
50000092,Peter Mark,,,25,0,
50000123,Eco Car Wash,,,2,0,
50000127,Primacare,,,10,0,
50000147,The Junction,,,1,0,
50000157,Fast Fit,,,1,0,
50000179,Aeropostale,8.342577869,Retailer,0,0,
50000180,Frank Keane Volkswagen,,,1,0,
50000240,Independent Cinema,5,Leisure,0,0,
50000241,Independent Bowling Alley,4,Leisure,0,0,
